date,hour,prediction,real
42344.000,6.000,19.211,4.470
42344.000,7.000,21.753,9.250
42344.000,8.000,22.821,12.020
42344.000,9.000,23.971,12.090
42344.000,10.000,25.036,12.820
42344.000,11.000,25.538,13.190
42344.000,12.000,25.663,12.970
42344.000,13.000,25.624,13.120
42344.000,14.000,26.845,14.050
42344.000,15.000,27.686,16.260
42344.000,16.000,28.236,17.340
42344.000,17.000,28.642,17.870
42344.000,18.000,27.713,17.150
42344.000,19.000,25.908,16.470
42344.000,20.000,24.002,15.000
42344.000,21.000,25.171,14.570
42344.000,22.000,23.523,13.630
42344.000,23.000,19.365,11.620
42345.000,0.000,16.615,14.490
42345.000,1.000,15.023,13.380
42345.000,2.000,14.518,13.190
42345.000,3.000,15.088,13.470
42345.000,4.000,17.893,14.570
42345.000,5.000,24.666,16.430
42345.000,6.000,29.969,31.790
42345.000,7.000,33.040,38.260
42345.000,8.000,34.434,34.970
42345.000,9.000,33.687,34.940
42345.000,10.000,34.972,34.930
42345.000,11.000,35.838,34.900
42345.000,12.000,35.388,32.190
42345.000,13.000,35.996,34.090
42345.000,14.000,36.636,34.970
42345.000,15.000,36.518,49.970
42345.000,16.000,37.181,44.050
42345.000,17.000,37.733,44.000
42345.000,18.000,36.983,36.370
42345.000,19.000,33.939,27.060
42345.000,20.000,30.553,23.600
42345.000,21.000,29.953,22.010
42345.000,22.000,28.276,20.510
42345.000,23.000,25.214,19.500
42346.000,0.000,21.336,19.580
42346.000,1.000,19.502,19.190
42346.000,2.000,19.135,19.040
42346.000,3.000,19.997,19.050
42346.000,4.000,24.034,19.360
42346.000,5.000,29.245,20.080
42346.000,6.000,32.330,27.040
42346.000,7.000,37.011,35.800
42346.000,8.000,37.342,35.000
42346.000,9.000,37.641,34.920
42346.000,10.000,38.071,28.030
42346.000,11.000,38.254,34.960
42346.000,12.000,37.455,34.970
42346.000,13.000,37.917,34.970
42346.000,14.000,38.041,51.450
42346.000,15.000,37.936,51.460
42346.000,16.000,39.109,51.450
42346.000,17.000,40.656,51.460
42346.000,18.000,38.948,51.450
42346.000,19.000,36.542,31.260
42346.000,20.000,32.377,21.700
42346.000,21.000,31.390,21.680
42346.000,22.000,30.023,19.670
42346.000,23.000,27.349,17.440
42347.000,0.000,21.924,16.360
42347.000,1.000,19.217,15.220
42347.000,2.000,18.446,14.860
42347.000,3.000,19.126,14.870
42347.000,4.000,22.815,16.470
42347.000,5.000,29.706,22.110
42347.000,6.000,33.173,34.910
42347.000,7.000,37.728,51.060
42347.000,8.000,37.803,44.070
42347.000,9.000,35.977,42.340
42347.000,10.000,35.957,29.680
42347.000,11.000,34.778,34.950
42347.000,12.000,32.918,34.980
42347.000,13.000,32.868,34.970
42347.000,14.000,32.955,51.420
42347.000,15.000,32.905,51.450
42347.000,16.000,34.004,51.450
42347.000,17.000,35.933,40.230
42347.000,18.000,33.881,38.090
42347.000,19.000,32.427,27.230
42347.000,20.000,29.972,20.230
42347.000,21.000,29.379,19.650
42347.000,22.000,27.561,18.000
42347.000,23.000,23.847,15.650
42348.000,0.000,19.227,14.220
42348.000,1.000,17.216,12.100
42348.000,2.000,16.669,10.440
42348.000,3.000,17.283,10.590
42348.000,4.000,20.222,13.750
42348.000,5.000,26.746,24.900
42348.000,6.000,31.046,34.950
42348.000,7.000,35.898,51.430
42348.000,8.000,36.616,34.990
42348.000,9.000,34.430,34.990
42348.000,10.000,36.414,34.970
42348.000,11.000,35.390,45.050
42348.000,12.000,33.206,35.890
42348.000,13.000,32.958,35.860
42348.000,14.000,33.724,34.990
42348.000,15.000,33.396,51.430
42348.000,16.000,34.487,45.090
42348.000,17.000,35.370,34.980
42348.000,18.000,33.601,35.560
42348.000,19.000,32.211,27.700
42348.000,20.000,30.317,19.910
42348.000,21.000,29.979,20.460
42348.000,22.000,28.019,18.860
42348.000,23.000,24.326,16.720
42349.000,0.000,20.726,16.280
42349.000,1.000,18.788,15.480
42349.000,2.000,18.608,15.500
42349.000,3.000,19.046,15.850
42349.000,4.000,22.534,17.270
42349.000,5.000,29.011,27.910
42349.000,6.000,32.415,44.080
42349.000,7.000,37.421,51.450
42349.000,8.000,38.240,51.450
42349.000,9.000,38.032,51.440
42349.000,10.000,38.046,44.050
42349.000,11.000,37.414,51.410
42349.000,12.000,34.701,51.440
42349.000,13.000,33.237,51.450
42349.000,14.000,34.621,51.440
42349.000,15.000,35.133,51.450
42349.000,16.000,36.671,51.450
42349.000,17.000,37.413,51.440
42349.000,18.000,35.985,51.410
42349.000,19.000,33.366,35.860
42349.000,20.000,32.150,25.760
42349.000,21.000,31.904,23.960
42349.000,22.000,31.051,19.300
42349.000,23.000,28.333,16.920
42350.000,0.000,23.304,18.190
42350.000,1.000,20.906,16.980
42350.000,2.000,20.252,16.600
42350.000,3.000,20.021,15.980
42350.000,4.000,21.323,16.650
42350.000,5.000,24.196,18.020
42350.000,6.000,26.355,18.850
42350.000,7.000,29.121,19.310
42350.000,8.000,30.024,20.040
42350.000,9.000,30.129,20.980
42350.000,10.000,30.156,22.970
42350.000,11.000,29.800,25.500
42350.000,12.000,29.616,27.620
42350.000,13.000,29.685,27.640
42350.000,14.000,30.391,37.750
42350.000,15.000,31.003,51.420
42350.000,16.000,31.969,51.410
42350.000,17.000,32.936,51.410
42350.000,18.000,32.504,51.400
42350.000,19.000,31.471,33.930
42350.000,20.000,30.270,21.000
42350.000,21.000,30.537,22.620
42350.000,22.000,29.897,20.740
42350.000,23.000,28.547,20.360
42351.000,0.000,26.676,20.070
42351.000,1.000,25.394,19.200
42351.000,2.000,24.802,18.930
42351.000,3.000,24.604,18.980
42351.000,4.000,25.081,18.980
42351.000,5.000,26.237,19.280
42351.000,6.000,27.225,19.370
42351.000,7.000,28.939,19.350
42351.000,8.000,29.459,19.970
42351.000,9.000,29.808,21.320
42351.000,10.000,29.982,21.960
42351.000,11.000,30.142,22.480
42351.000,12.000,30.067,22.380
42351.000,13.000,30.144,22.370
42351.000,14.000,30.967,27.650
42351.000,15.000,31.715,35.810
42351.000,16.000,32.615,51.400
42351.000,17.000,36.075,49.270
42351.000,18.000,35.207,41.670
42351.000,19.000,32.714,30.720
42351.000,20.000,31.048,27.640
42351.000,21.000,30.907,24.450
42351.000,22.000,29.852,22.370
42351.000,23.000,28.663,21.550
42352.000,0.000,27.185,22.330
42352.000,1.000,25.943,21.550
42352.000,2.000,25.313,21.360
42352.000,3.000,25.754,21.070
42352.000,4.000,27.654,21.870
42352.000,5.000,30.266,33.960
42352.000,6.000,32.965,51.230
42352.000,7.000,37.586,53.460
42352.000,8.000,38.664,56.700
42352.000,9.000,38.292,51.500
42352.000,10.000,38.505,47.960
42352.000,11.000,39.136,45.640
42352.000,12.000,38.735,43.050
42352.000,13.000,39.292,46.640
42352.000,14.000,39.774,55.000
42352.000,15.000,39.485,55.080
42352.000,16.000,40.320,55.090
42352.000,17.000,41.452,61.760
42352.000,18.000,39.317,55.010
42352.000,19.000,36.605,45.810
42352.000,20.000,32.014,33.910
42352.000,21.000,31.234,28.780
42352.000,22.000,29.709,22.040
42352.000,23.000,27.444,20.920
42353.000,0.000,26.036,20.470
42353.000,1.000,24.391,20.160
42353.000,2.000,23.843,19.990
42353.000,3.000,23.920,20.160
42353.000,4.000,26.199,20.610
42353.000,5.000,30.043,33.430
42353.000,6.000,33.507,33.410
42353.000,7.000,37.822,49.990
42353.000,8.000,38.733,53.710
42353.000,9.000,37.345,53.350
42353.000,10.000,37.388,51.080
42353.000,11.000,38.085,51.390
42353.000,12.000,37.703,50.710
42353.000,13.000,38.044,50.470
42353.000,14.000,38.516,49.600
42353.000,15.000,38.488,50.040
42353.000,16.000,39.254,50.960
42353.000,17.000,40.476,55.250
42353.000,18.000,38.765,52.150
42353.000,19.000,37.196,44.300
42353.000,20.000,33.384,28.570
42353.000,21.000,32.412,24.440
42353.000,22.000,30.976,21.060
42353.000,23.000,29.231,20.320
42354.000,0.000,27.544,20.650
42354.000,1.000,25.933,20.000
42354.000,2.000,25.337,19.750
42354.000,3.000,25.633,19.860
42354.000,4.000,27.783,20.440
42354.000,5.000,31.585,35.610
42354.000,6.000,36.866,35.650
42354.000,7.000,39.959,45.640
42354.000,8.000,40.784,45.440
42354.000,9.000,38.929,44.390
42354.000,10.000,39.359,42.440
42354.000,11.000,39.133,44.000
42354.000,12.000,38.329,42.320
42354.000,13.000,39.353,43.010
42354.000,14.000,39.348,49.970
42354.000,15.000,39.246,51.350
42354.000,16.000,40.601,50.950
42354.000,17.000,41.668,49.030
42354.000,18.000,39.698,43.590
42354.000,19.000,37.646,38.820
42354.000,20.000,33.756,33.750
42354.000,21.000,32.491,29.740
42354.000,22.000,31.075,24.660
42354.000,23.000,29.774,20.840
42355.000,0.000,29.472,19.680
42355.000,1.000,28.963,19.190
42355.000,2.000,28.844,18.970
42355.000,3.000,29.278,18.920
42355.000,4.000,29.792,26.860
42355.000,5.000,32.041,42.550
42355.000,6.000,36.861,51.350
42355.000,7.000,39.488,51.360
42355.000,8.000,40.676,45.560
42355.000,9.000,39.688,40.390
42355.000,10.000,39.850,35.850
42355.000,11.000,40.289,39.890
42355.000,12.000,37.870,35.820
42355.000,13.000,38.799,35.860
42355.000,14.000,39.072,51.360
42355.000,15.000,39.374,51.360
42355.000,16.000,40.253,38.250
42355.000,17.000,41.626,40.410
42355.000,18.000,39.956,47.570
42355.000,19.000,37.214,34.070
42355.000,20.000,33.190,30.440
42355.000,21.000,32.331,28.080
42355.000,22.000,31.071,20.150
42355.000,23.000,29.583,18.860
42356.000,0.000,27.930,17.340
42356.000,1.000,26.480,16.760
42356.000,2.000,26.002,16.320
42356.000,3.000,26.093,16.360
42356.000,4.000,27.499,16.980
42356.000,5.000,29.848,34.630
42356.000,6.000,31.809,38.530
42356.000,7.000,35.121,51.350
42356.000,8.000,36.630,51.350
42356.000,9.000,34.339,51.350
42356.000,10.000,34.392,26.840
42356.000,11.000,33.326,34.450
42356.000,12.000,32.340,34.410
42356.000,13.000,32.174,34.420
42356.000,14.000,32.336,34.100
42356.000,15.000,32.601,35.610
42356.000,16.000,33.263,34.440
42356.000,17.000,33.693,34.090
42356.000,18.000,32.926,34.080
42356.000,19.000,31.646,34.060
42356.000,20.000,30.396,17.710
42356.000,21.000,29.868,18.890
42356.000,22.000,28.656,16.650
42356.000,23.000,25.728,15.460
42357.000,0.000,21.048,14.620
42357.000,1.000,19.020,13.820
42357.000,2.000,18.054,13.370
42357.000,3.000,18.015,13.200
42357.000,4.000,19.016,13.600
42357.000,5.000,21.576,14.080
42357.000,6.000,23.616,14.910
42357.000,7.000,27.199,18.800
42357.000,8.000,28.954,15.540
42357.000,9.000,29.740,15.930
42357.000,10.000,30.264,16.240
42357.000,11.000,30.396,16.210
42357.000,12.000,30.419,16.020
42357.000,13.000,30.677,15.970
42357.000,14.000,31.605,16.230
42357.000,15.000,32.233,25.760
42357.000,16.000,33.206,26.870
42357.000,17.000,36.022,26.890
42357.000,18.000,33.892,25.800
42357.000,19.000,31.988,16.830
42357.000,20.000,30.368,15.990
42357.000,21.000,29.763,15.560
42357.000,22.000,28.128,19.160
42357.000,23.000,25.743,14.780
42358.000,0.000,21.921,12.530
42358.000,1.000,19.201,10.920
42358.000,2.000,17.957,10.060
42358.000,3.000,17.214,9.260
42358.000,4.000,17.232,9.400
42358.000,5.000,18.099,7.750
42358.000,6.000,19.265,9.640
42358.000,7.000,21.034,10.850
42358.000,8.000,22.239,12.720
42358.000,9.000,23.772,13.880
42358.000,10.000,25.339,14.340
42358.000,11.000,25.505,14.390
42358.000,12.000,25.307,14.290
42358.000,13.000,25.683,14.310
42358.000,14.000,27.255,14.450
42358.000,15.000,28.439,14.840
42358.000,16.000,29.144,15.510
42358.000,17.000,30.423,15.620
42358.000,18.000,30.030,15.410
42358.000,19.000,28.808,14.790
42358.000,20.000,26.694,14.360
42358.000,21.000,26.656,14.160
42358.000,22.000,24.951,13.360
42358.000,23.000,21.832,10.750
42359.000,0.000,17.360,8.710
42359.000,1.000,14.770,6.400
42359.000,2.000,14.238,5.310
42359.000,3.000,15.311,6.020
42359.000,4.000,18.541,9.480
42359.000,5.000,24.782,13.460
42359.000,6.000,28.652,26.830
42359.000,7.000,30.464,31.280
42359.000,8.000,31.155,25.780
42359.000,9.000,30.968,26.870
42359.000,10.000,31.111,24.570
42359.000,11.000,31.063,31.820
42359.000,12.000,30.594,29.830
42359.000,13.000,30.495,26.870
42359.000,14.000,30.842,30.900
42359.000,15.000,30.958,51.350
42359.000,16.000,31.392,35.630
42359.000,17.000,32.575,31.460
42359.000,18.000,31.730,28.440
42359.000,19.000,30.193,25.470
42359.000,20.000,27.952,14.200
42359.000,21.000,26.972,13.850
42359.000,22.000,24.606,12.030
42359.000,23.000,16.509,5.630
42360.000,0.000,13.053,6.990
42360.000,1.000,11.211,5.290
42360.000,2.000,11.046,5.080
42360.000,3.000,10.823,5.150
42360.000,4.000,11.481,7.840
42360.000,5.000,14.884,12.430
42360.000,6.000,18.455,15.750
42360.000,7.000,23.415,26.950
42360.000,8.000,25.564,26.820
42360.000,9.000,26.143,22.370
42360.000,10.000,26.718,23.970
42360.000,11.000,26.874,25.700
42360.000,12.000,27.159,25.040
42360.000,13.000,27.330,25.610
42360.000,14.000,29.296,26.810
42360.000,15.000,29.655,34.010
42360.000,16.000,29.805,34.040
42360.000,17.000,30.424,34.060
42360.000,18.000,30.117,35.610
42360.000,19.000,28.664,31.700
42360.000,20.000,25.652,16.670
42360.000,21.000,26.051,17.210
42360.000,22.000,23.590,14.090
42360.000,23.000,19.218,11.360
42361.000,0.000,17.063,10.050
42361.000,1.000,14.989,7.930
42361.000,2.000,14.028,3.540
42361.000,3.000,14.155,4.480
42361.000,4.000,15.574,6.390
42361.000,5.000,20.175,9.260
42361.000,6.000,23.685,13.650
42361.000,7.000,27.854,21.040
42361.000,8.000,28.234,19.510
42361.000,9.000,27.140,15.500
42361.000,10.000,26.931,15.950
42361.000,11.000,26.100,20.010
42361.000,12.000,24.658,18.510
42361.000,13.000,25.059,20.330
42361.000,14.000,26.965,26.890
42361.000,15.000,27.752,29.990
42361.000,16.000,28.205,26.890
42361.000,17.000,29.120,26.860
42361.000,18.000,28.524,21.620
42361.000,19.000,27.124,26.800
42361.000,20.000,23.878,17.360
42361.000,21.000,24.371,19.170
42361.000,22.000,21.593,12.830
42361.000,23.000,16.489,11.310
42362.000,0.000,14.699,9.920
42362.000,1.000,12.607,9.140
42362.000,2.000,11.922,8.730
42362.000,3.000,11.869,8.570
42362.000,4.000,12.611,8.720
42362.000,5.000,14.773,9.600
42362.000,6.000,16.126,10.070
42362.000,7.000,20.367,10.480
42362.000,8.000,22.713,11.960
42362.000,9.000,23.347,14.180
42362.000,10.000,23.000,14.910
42362.000,11.000,21.651,14.800
42362.000,12.000,20.725,14.510
42362.000,13.000,20.567,13.900
42362.000,14.000,22.192,13.240
42362.000,15.000,22.977,13.950
42362.000,16.000,21.924,13.980
42362.000,17.000,20.629,12.070
42362.000,18.000,18.272,11.290
42362.000,19.000,16.158,10.460
42362.000,20.000,14.875,8.570
42362.000,21.000,16.615,8.070
42362.000,22.000,15.744,7.340
42362.000,23.000,13.511,4.030
42363.000,0.000,11.172,3.180
42363.000,1.000,9.902,1.830
42363.000,2.000,8.992,0.460
42363.000,3.000,8.758,0.320
42363.000,4.000,9.318,3.040
42363.000,5.000,10.333,4.080
42363.000,6.000,11.008,4.010
42363.000,7.000,12.721,5.310
42363.000,8.000,13.891,9.590
42363.000,9.000,14.007,10.110
42363.000,10.000,14.757,10.550
42363.000,11.000,14.467,11.010
42363.000,12.000,14.508,11.310
42363.000,13.000,14.306,11.390
42363.000,14.000,16.642,11.880
42363.000,15.000,18.485,13.170
42363.000,16.000,19.304,14.080
42363.000,17.000,20.381,14.060
42363.000,18.000,21.079,13.390
42363.000,19.000,20.257,12.860
42363.000,20.000,17.758,12.470
42363.000,21.000,19.438,12.470
42363.000,22.000,17.948,12.170
42363.000,23.000,15.331,11.480
42364.000,0.000,12.222,10.120
42364.000,1.000,11.458,7.590
42364.000,2.000,11.142,6.360
42364.000,3.000,11.067,5.770
42364.000,4.000,11.954,7.090
42364.000,5.000,13.894,8.610
42364.000,6.000,14.474,10.140
42364.000,7.000,17.168,10.570
42364.000,8.000,18.682,11.400
42364.000,9.000,19.626,12.030
42364.000,10.000,20.726,12.940
42364.000,11.000,20.826,13.380
42364.000,12.000,20.885,13.390
42364.000,13.000,20.979,13.300
42364.000,14.000,24.282,13.760
42364.000,15.000,26.111,14.520
42364.000,16.000,26.644,15.480
42364.000,17.000,27.023,16.070
42364.000,18.000,26.612,15.930
42364.000,19.000,26.130,15.530
42364.000,20.000,24.994,15.220
42364.000,21.000,27.461,14.770
42364.000,22.000,27.375,14.440
42364.000,23.000,27.157,12.600
42365.000,0.000,25.131,12.440
42365.000,1.000,23.367,11.960
42365.000,2.000,23.201,11.720
42365.000,3.000,23.843,11.720
42365.000,4.000,24.581,11.940
42365.000,5.000,25.893,12.350
42365.000,6.000,26.975,12.470
42365.000,7.000,28.281,13.240
42365.000,8.000,28.895,13.110
42365.000,9.000,29.572,14.230
42365.000,10.000,29.991,15.120
42365.000,11.000,29.827,15.420
42365.000,12.000,29.542,15.440
42365.000,13.000,29.446,15.940
42365.000,14.000,29.855,26.450
42365.000,15.000,30.521,29.740
42365.000,16.000,31.717,34.080
42365.000,17.000,32.822,34.160
42365.000,18.000,32.571,34.090
42365.000,19.000,31.693,27.160
42365.000,20.000,30.692,17.680
42365.000,21.000,30.724,22.930
42365.000,22.000,30.386,21.760
42365.000,23.000,29.310,15.820
42366.000,0.000,28.242,15.610
42366.000,1.000,27.218,15.410
42366.000,2.000,27.688,15.490
42366.000,3.000,28.271,15.630
42366.000,4.000,29.256,16.570
42366.000,5.000,30.893,35.180
42366.000,6.000,31.833,50.000
42366.000,7.000,32.762,51.450
42366.000,8.000,33.607,51.470
42366.000,9.000,34.909,51.430
42366.000,10.000,35.616,41.590
42366.000,11.000,35.666,46.460
42366.000,12.000,34.510,51.420
42366.000,13.000,33.952,51.410
42366.000,14.000,34.226,51.480
42366.000,15.000,34.645,51.480
42366.000,16.000,36.959,51.480
42366.000,17.000,38.792,51.480
42366.000,18.000,37.885,51.470
42366.000,19.000,34.147,45.010
42366.000,20.000,32.132,48.010
42366.000,21.000,31.602,38.300
42366.000,22.000,30.665,32.200
42366.000,23.000,29.195,25.770
42367.000,0.000,27.493,16.100
42367.000,1.000,26.172,15.520
42367.000,2.000,25.068,15.190
42367.000,3.000,24.081,14.640
42367.000,4.000,25.483,25.190
42367.000,5.000,27.698,34.070
42367.000,6.000,29.104,34.460
42367.000,7.000,30.133,51.310
42367.000,8.000,30.800,51.300
42367.000,9.000,31.024,50.870
42367.000,10.000,31.300,26.860
42367.000,11.000,31.321,44.080
42367.000,12.000,30.924,39.360
42367.000,13.000,30.615,34.480
42367.000,14.000,30.679,43.110
42367.000,15.000,30.698,51.090
42367.000,16.000,31.374,51.300
42367.000,17.000,31.972,51.020
42367.000,18.000,31.207,51.060
42367.000,19.000,30.180,26.860
42367.000,20.000,28.916,18.370
42367.000,21.000,28.485,26.850
42367.000,22.000,27.540,19.960
42367.000,23.000,25.925,14.650
42368.000,0.000,23.053,15.040
42368.000,1.000,21.172,14.380
42368.000,2.000,20.223,14.020
42368.000,3.000,20.290,14.020
42368.000,4.000,22.698,14.720
42368.000,5.000,26.069,34.040
42368.000,6.000,27.906,36.050
42368.000,7.000,29.834,45.780
42368.000,8.000,30.736,48.010
42368.000,9.000,30.073,45.810
42368.000,10.000,30.669,27.320
42368.000,11.000,30.822,37.540
42368.000,12.000,30.414,35.180
42368.000,13.000,29.661,36.520
42368.000,14.000,29.803,36.330
42368.000,15.000,29.857,48.020
42368.000,16.000,30.571,45.000
42368.000,17.000,31.645,40.690
42368.000,18.000,31.120,46.330
42368.000,19.000,29.912,34.400
42368.000,20.000,28.326,26.110
42368.000,21.000,27.844,26.880
42368.000,22.000,26.735,26.840
42368.000,23.000,24.511,13.710
42369.000,0.000,23.809,13.730
42369.000,1.000,21.522,12.560
42369.000,2.000,20.387,12.310
42369.000,3.000,20.613,12.480
42369.000,4.000,22.864,12.810
42369.000,5.000,26.109,26.850
42369.000,6.000,27.574,27.730
42369.000,7.000,28.953,34.060
42369.000,8.000,29.516,34.070
42369.000,9.000,29.705,34.080
42369.000,10.000,29.580,21.800
42369.000,11.000,29.472,34.020
42369.000,12.000,29.625,30.940
42369.000,13.000,29.384,31.650
42369.000,14.000,29.700,34.460
42369.000,15.000,30.485,39.490
42369.000,16.000,31.655,39.300
42369.000,17.000,32.101,34.430
42369.000,18.000,31.165,33.160
42369.000,19.000,29.884,19.160
42369.000,20.000,29.003,16.320
42369.000,21.000,29.886,16.290
42369.000,22.000,29.835,16.190
42369.000,23.000,28.740,15.910
